line_id,order_id,order_date,month,customer_id,region,segment,channel,product,category,quantity,discount_pct,returned,gross_sales_cents,discount_cents,cogs_cents,net_revenue_cents,profit_cents
1839,934,2024-08-01,2024-08,152,East,Business,Store,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
1840,935,2025-01-29,2025-01,116,West,Consumer,Online,Chair,Furniture,3,25,0,51000,12750,33000,38250,5250
1841,935,2025-01-29,2025-01,116,West,Consumer,Online,Desk,Furniture,3,0,0,84000,0,57000,84000,27000
1842,936,2024-04-19,2024-04,191,Central,Consumer,Online,Desk,Furniture,4,0,0,112000,0,76000,112000,36000
1843,937,2025-05-02,2025-05,170,West,Consumer,Store,Monitor,Technology,5,0,0,120000,0,80000,120000,40000
1844,937,2025-05-02,2025-05,170,West,Consumer,Store,Desk,Furniture,2,0,0,56000,0,38000,56000,18000
1845,938,2025-03-17,2025-03,131,Central,Consumer,Store,Keyboard,Technology,3,5,0,19500,975,9600,18525,8925
1846,939,2025-10-26,2025-10,98,Central,Business,Store,Monitor,Technology,2,10,0,48000,4800,32000,43200,11200
1847,940,2024-10-09,2024-10,136,East,Business,Store,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
1848,940,2024-10-09,2024-10,136,East,Business,Store,Desk,Furniture,1,0,0,28000,0,19000,28000,9000
1849,940,2024-10-09,2024-10,136,East,Business,Store,Notebook pack,Office Supplies,2,0,0,3600,0,1400,3600,2200
1850,941,2024-10-09,2024-10,58,West,Consumer,Store,Keyboard,Technology,2,5,0,13000,650,6400,12350,5950
1851,941,2024-10-09,2024-10,58,West,Consumer,Store,Desk,Furniture,2,5,0,56000,2800,38000,53200,15200
1852,942,2024-10-21,2024-10,181,South,Consumer,Store,Desk,Furniture,5,35,0,140000,49000,95000,91000,-4000
1853,942,2024-10-21,2024-10,181,South,Consumer,Store,Storage box,Office Supplies,2,0,0,5200,0,2400,5200,2800
1854,942,2024-10-21,2024-10,181,South,Consumer,Store,Chair,Furniture,1,0,0,17000,0,11000,17000,6000
1855,943,2025-04-11,2025-04,37,South,Business,Online,Keyboard,Technology,1,0,0,6500,0,3200,6500,3300
1856,943,2025-04-11,2025-04,37,South,Business,Online,Storage box,Office Supplies,1,0,0,2600,0,1200,2600,1400
1857,943,2025-04-11,2025-04,37,South,Business,Online,Monitor,Technology,1,15,0,24000,3600,16000,20400,4400
1858,944,2025-04-30,2025-04,150,East,Consumer,Online,Chair,Furniture,1,0,0,17000,0,11000,17000,6000
1859,944,2025-04-30,2025-04,150,East,Consumer,Online,Keyboard,Technology,5,5,0,32500,1625,16000,30875,14875
1860,945,2025-06-21,2025-06,129,South,Consumer,Online,Desk,Furniture,1,10,0,28000,2800,19000,25200,6200
1861,946,2024-12-09,2024-12,116,West,Consumer,Store,Monitor,Technology,4,5,0,96000,4800,64000,91200,27200
1862,946,2024-12-09,2024-12,116,West,Consumer,Store,Notebook pack,Office Supplies,1,5,0,1800,90,700,1710,1010
1863,946,2024-12-09,2024-12,116,West,Consumer,Store,Storage box,Office Supplies,3,15,0,7800,1170,3600,6630,3030
1864,947,2025-09-02,2025-09,124,Central,Consumer,Online,Storage box,Office Supplies,1,0,0,2600,0,1200,2600,1400
1865,947,2025-09-02,2025-09,124,Central,Consumer,Online,Notebook pack,Office Supplies,2,0,0,3600,0,1400,3600,2200
1866,948,2024-02-01,2024-02,63,East,Consumer,Store,Chair,Furniture,2,25,0,34000,8500,22000,25500,3500
1867,948,2024-02-01,2024-02,63,East,Consumer,Store,Desk,Furniture,3,35,0,84000,29400,57000,54600,-2400
1868,949,2025-06-23,2025-06,45,Central,Consumer,Store,Monitor,Technology,5,10,0,120000,12000,80000,108000,28000
1869,949,2025-06-23,2025-06,45,Central,Consumer,Store,Storage box,Office Supplies,3,5,0,7800,390,3600,7410,3810
1870,949,2025-06-23,2025-06,45,Central,Consumer,Store,Keyboard,Technology,5,15,0,32500,4875,16000,27625,11625
1871,950,2025-09-19,2025-09,32,West,Business,Store,Notebook pack,Office Supplies,3,0,0,5400,0,2100,5400,3300
1872,950,2025-09-19,2025-09,32,West,Business,Store,Monitor,Technology,4,0,0,96000,0,64000,96000,32000
1873,951,2024-06-02,2024-06,134,Central,Consumer,Store,Notebook pack,Office Supplies,4,5,0,7200,360,2800,6840,4040
1874,951,2024-06-02,2024-06,134,Central,Consumer,Store,Chair,Furniture,3,0,0,51000,0,33000,51000,18000
1875,951,2024-06-02,2024-06,134,Central,Consumer,Store,Monitor,Technology,2,5,0,48000,2400,32000,45600,13600
1876,952,2024-05-06,2024-05,14,West,Business,Store,Desk,Furniture,3,0,1,84000,0,0,0,0
1877,952,2024-05-06,2024-05,14,West,Business,Store,Keyboard,Technology,2,5,0,13000,650,6400,12350,5950
1878,953,2025-05-29,2025-05,171,East,Consumer,Online,Storage box,Office Supplies,3,0,0,7800,0,3600,7800,4200
1879,954,2024-07-20,2024-07,111,West,Consumer,Online,Chair,Furniture,4,15,0,68000,10200,44000,57800,13800
1880,954,2024-07-20,2024-07,111,West,Consumer,Online,Desk,Furniture,4,25,0,112000,28000,76000,84000,8000
1881,955,2024-04-10,2024-04,67,East,Business,Store,Monitor,Technology,3,15,0,72000,10800,48000,61200,13200
1882,955,2024-04-10,2024-04,67,East,Business,Store,Chair,Furniture,2,10,0,34000,3400,22000,30600,8600
1883,955,2024-04-10,2024-04,67,East,Business,Store,Keyboard,Technology,5,0,0,32500,0,16000,32500,16500
1884,956,2024-03-28,2024-03,77,Central,Consumer,Store,Chair,Furniture,1,0,0,17000,0,11000,17000,6000
1885,956,2024-03-28,2024-03,77,Central,Consumer,Store,Keyboard,Technology,3,15,0,19500,2925,9600,16575,6975
1886,956,2024-03-28,2024-03,77,Central,Consumer,Store,Notebook pack,Office Supplies,3,10,0,5400,540,2100,4860,2760
1887,957,2025-04-22,2025-04,108,South,Business,Store,Desk,Furniture,1,25,0,28000,7000,19000,21000,2000
1888,957,2025-04-22,2025-04,108,South,Business,Store,Notebook pack,Office Supplies,2,15,0,3600,540,1400,3060,1660
1889,958,2024-09-05,2024-09,149,South,Business,Store,Notebook pack,Office Supplies,5,15,0,9000,1350,3500,7650,4150
1890,959,2024-02-24,2024-02,194,Central,Business,Store,Keyboard,Technology,1,10,0,6500,650,3200,5850,2650
1891,960,2025-06-14,2025-06,118,East,Consumer,Online,Desk,Furniture,3,0,0,84000,0,57000,84000,27000
1892,961,2024-04-09,2024-04,75,East,Consumer,Store,Monitor,Technology,5,15,0,120000,18000,80000,102000,22000
1893,961,2024-04-09,2024-04,75,East,Consumer,Store,Desk,Furniture,1,5,0,28000,1400,19000,26600,7600
1894,961,2024-04-09,2024-04,75,East,Consumer,Store,Notebook pack,Office Supplies,5,10,0,9000,900,3500,8100,4600
1895,962,2025-11-22,2025-11,164,West,Business,Online,Storage box,Office Supplies,1,10,0,2600,260,1200,2340,1140
1896,962,2025-11-22,2025-11,164,West,Business,Online,Monitor,Technology,2,0,0,48000,0,32000,48000,16000
1897,963,2024-06-05,2024-06,155,Central,Business,Online,Desk,Furniture,1,35,1,28000,9800,0,0,0
1898,963,2024-06-05,2024-06,155,Central,Business,Online,Chair,Furniture,5,35,0,85000,29750,55000,55250,250
1899,963,2024-06-05,2024-06,155,Central,Business,Online,Notebook pack,Office Supplies,1,5,0,1800,90,700,1710,1010
1900,964,2024-07-07,2024-07,61,West,Consumer,Store,Storage box,Office Supplies,4,0,0,10400,0,4800,10400,5600
1901,964,2024-07-07,2024-07,61,West,Consumer,Store,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
1902,964,2024-07-07,2024-07,61,West,Consumer,Store,Desk,Furniture,2,0,0,56000,0,38000,56000,18000
1903,965,2025-12-17,2025-12,140,Central,Business,Online,Keyboard,Technology,3,0,0,19500,0,9600,19500,9900
1904,965,2025-12-17,2025-12,140,Central,Business,Online,Monitor,Technology,4,5,0,96000,4800,64000,91200,27200
1905,966,2025-02-04,2025-02,99,West,Consumer,Online,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
1906,966,2025-02-04,2025-02,99,West,Consumer,Online,Storage box,Office Supplies,1,15,0,2600,390,1200,2210,1010
1907,967,2025-08-17,2025-08,78,West,Consumer,Online,Storage box,Office Supplies,1,5,0,2600,130,1200,2470,1270
1908,967,2025-08-17,2025-08,78,West,Consumer,Online,Notebook pack,Office Supplies,4,10,0,7200,720,2800,6480,3680
1909,967,2025-08-17,2025-08,78,West,Consumer,Online,Keyboard,Technology,2,5,0,13000,650,6400,12350,5950
1910,968,2025-05-30,2025-05,54,Central,Consumer,Store,Notebook pack,Office Supplies,2,0,0,3600,0,1400,3600,2200
1911,968,2025-05-30,2025-05,54,Central,Consumer,Store,Keyboard,Technology,5,5,0,32500,1625,16000,30875,14875
1912,968,2025-05-30,2025-05,54,Central,Consumer,Store,Desk,Furniture,2,10,0,56000,5600,38000,50400,12400
1913,969,2025-11-05,2025-11,78,West,Consumer,Store,Storage box,Office Supplies,4,10,0,10400,1040,4800,9360,4560
1914,970,2025-09-12,2025-09,169,Central,Business,Online,Storage box,Office Supplies,2,5,0,5200,260,2400,4940,2540
1915,970,2025-09-12,2025-09,169,Central,Business,Online,Notebook pack,Office Supplies,5,5,0,9000,450,3500,8550,5050
1916,970,2025-09-12,2025-09,169,Central,Business,Online,Monitor,Technology,4,0,1,96000,0,0,0,0
1917,971,2024-06-11,2024-06,60,West,Business,Online,Desk,Furniture,3,5,0,84000,4200,57000,79800,22800
1918,971,2024-06-11,2024-06,60,West,Business,Online,Keyboard,Technology,2,0,0,13000,0,6400,13000,6600
1919,971,2024-06-11,2024-06,60,West,Business,Online,Notebook pack,Office Supplies,2,10,0,3600,360,1400,3240,1840
1920,972,2025-03-06,2025-03,17,Central,Business,Online,Monitor,Technology,1,10,0,24000,2400,16000,21600,5600
1921,972,2025-03-06,2025-03,17,Central,Business,Online,Desk,Furniture,5,0,0,140000,0,95000,140000,45000
1922,972,2025-03-06,2025-03,17,Central,Business,Online,Notebook pack,Office Supplies,3,0,0,5400,0,2100,5400,3300
1923,973,2025-01-21,2025-01,35,East,Consumer,Online,Monitor,Technology,4,10,0,96000,9600,64000,86400,22400
1924,974,2024-08-18,2024-08,52,Central,Consumer,Online,Notebook pack,Office Supplies,1,15,1,1800,270,0,0,0
1925,974,2024-08-18,2024-08,52,Central,Consumer,Online,Chair,Furniture,1,5,1,17000,850,0,0,0
1926,975,2024-05-23,2024-05,2,Central,Consumer,Store,Notebook pack,Office Supplies,1,5,0,1800,90,700,1710,1010
1927,975,2024-05-23,2024-05,2,Central,Consumer,Store,Storage box,Office Supplies,5,10,0,13000,1300,6000,11700,5700
1928,976,2024-07-31,2024-07,147,Central,Consumer,Store,Monitor,Technology,1,10,0,24000,2400,16000,21600,5600
1929,976,2024-07-31,2024-07,147,Central,Consumer,Store,Storage box,Office Supplies,4,0,0,10400,0,4800,10400,5600
1930,976,2024-07-31,2024-07,147,Central,Consumer,Store,Chair,Furniture,2,10,0,34000,3400,22000,30600,8600
1931,977,2025-05-25,2025-05,60,West,Business,Online,Notebook pack,Office Supplies,2,5,0,3600,180,1400,3420,2020
1932,977,2025-05-25,2025-05,60,West,Business,Online,Monitor,Technology,3,10,0,72000,7200,48000,64800,16800
1933,977,2025-05-25,2025-05,60,West,Business,Online,Desk,Furniture,1,0,0,28000,0,19000,28000,9000
1934,978,2024-03-17,2024-03,137,East,Consumer,Online,Notebook pack,Office Supplies,4,15,1,7200,1080,0,0,0
1935,978,2024-03-17,2024-03,137,East,Consumer,Online,Storage box,Office Supplies,1,15,0,2600,390,1200,2210,1010
1936,978,2024-03-17,2024-03,137,East,Consumer,Online,Monitor,Technology,3,0,1,72000,0,0,0,0
1937,979,2025-03-07,2025-03,67,East,Business,Online,Desk,Furniture,2,15,0,56000,8400,38000,47600,9600
1938,979,2025-03-07,2025-03,67,East,Business,Online,Chair,Furniture,1,5,0,17000,850,11000,16150,5150
1939,980,2025-07-31,2025-07,157,West,Consumer,Online,Desk,Furniture,5,0,0,140000,0,95000,140000,45000
1940,980,2025-07-31,2025-07,157,West,Consumer,Online,Keyboard,Technology,4,0,0,26000,0,12800,26000,13200
1941,981,2024-02-12,2024-02,27,South,Business,Online,Notebook pack,Office Supplies,3,10,0,5400,540,2100,4860,2760
1942,981,2024-02-12,2024-02,27,South,Business,Online,Chair,Furniture,2,0,0,34000,0,22000,34000,12000
1943,982,2024-01-27,2024-01,199,South,Consumer,Online,Notebook pack,Office Supplies,5,10,1,9000,900,0,0,0
1944,982,2024-01-27,2024-01,199,South,Consumer,Online,Keyboard,Technology,4,0,0,26000,0,12800,26000,13200
1945,982,2024-01-27,2024-01,199,South,Consumer,Online,Desk,Furniture,4,0,0,112000,0,76000,112000,36000
1946,983,2024-04-30,2024-04,158,East,Business,Store,Chair,Furniture,4,0,0,68000,0,44000,68000,24000
1947,983,2024-04-30,2024-04,158,East,Business,Store,Monitor,Technology,1,15,1,24000,3600,0,0,0
1948,984,2025-02-26,2025-02,192,West,Business,Online,Storage box,Office Supplies,2,0,0,5200,0,2400,5200,2800
1949,985,2024-05-09,2024-05,113,East,Consumer,Online,Desk,Furniture,3,5,0,84000,4200,57000,79800,22800
1950,985,2024-05-09,2024-05,113,East,Consumer,Online,Monitor,Technology,2,15,0,48000,7200,32000,40800,8800
1951,986,2025-11-04,2025-11,32,West,Business,Online,Monitor,Technology,5,0,0,120000,0,80000,120000,40000
1952,987,2024-12-31,2024-12,57,East,Business,Store,Monitor,Technology,2,15,0,48000,7200,32000,40800,8800
1953,987,2024-12-31,2024-12,57,East,Business,Store,Storage box,Office Supplies,3,15,0,7800,1170,3600,6630,3030
1954,987,2024-12-31,2024-12,57,East,Business,Store,Notebook pack,Office Supplies,1,5,0,1800,90,700,1710,1010
1955,988,2025-12-23,2025-12,160,West,Consumer,Store,Desk,Furniture,2,5,0,56000,2800,38000,53200,15200
1956,988,2025-12-23,2025-12,160,West,Consumer,Store,Chair,Furniture,5,5,0,85000,4250,55000,80750,25750
1957,989,2024-05-25,2024-05,10,South,Business,Online,Keyboard,Technology,1,10,0,6500,650,3200,5850,2650
1958,989,2024-05-25,2024-05,10,South,Business,Online,Storage box,Office Supplies,3,5,0,7800,390,3600,7410,3810
1959,989,2024-05-25,2024-05,10,South,Business,Online,Desk,Furniture,3,0,1,84000,0,0,0,0
1960,990,2025-09-16,2025-09,99,West,Consumer,Store,Keyboard,Technology,4,10,1,26000,2600,0,0,0
1961,991,2024-07-29,2024-07,98,Central,Business,Online,Keyboard,Technology,3,0,0,19500,0,9600,19500,9900
1962,991,2024-07-29,2024-07,98,Central,Business,Online,Notebook pack,Office Supplies,3,0,0,5400,0,2100,5400,3300
1963,991,2024-07-29,2024-07,98,Central,Business,Online,Desk,Furniture,3,10,0,84000,8400,57000,75600,18600
1964,992,2025-08-28,2025-08,56,West,Business,Online,Storage box,Office Supplies,4,10,0,10400,1040,4800,9360,4560
1965,992,2025-08-28,2025-08,56,West,Business,Online,Notebook pack,Office Supplies,1,0,0,1800,0,700,1800,1100
1966,993,2025-11-25,2025-11,74,South,Business,Store,Notebook pack,Office Supplies,5,5,0,9000,450,3500,8550,5050
1967,993,2025-11-25,2025-11,74,South,Business,Store,Storage box,Office Supplies,4,10,0,10400,1040,4800,9360,4560
1968,994,2024-08-31,2024-08,34,West,Business,Online,Storage box,Office Supplies,1,0,0,2600,0,1200,2600,1400
1969,994,2024-08-31,2024-08,34,West,Business,Online,Monitor,Technology,3,5,0,72000,3600,48000,68400,20400
1970,995,2024-02-09,2024-02,158,East,Business,Store,Monitor,Technology,5,0,0,120000,0,80000,120000,40000
1971,995,2024-02-09,2024-02,158,East,Business,Store,Storage box,Office Supplies,5,5,0,13000,650,6000,12350,6350
1972,996,2024-07-02,2024-07,114,Central,Consumer,Store,Keyboard,Technology,1,10,1,6500,650,0,0,0
1973,997,2025-01-02,2025-01,123,Central,Consumer,Online,Desk,Furniture,1,10,0,28000,2800,19000,25200,6200
1974,997,2025-01-02,2025-01,123,Central,Consumer,Online,Notebook pack,Office Supplies,5,5,0,9000,450,3500,8550,5050
1975,998,2025-03-27,2025-03,47,East,Consumer,Store,Monitor,Technology,2,0,0,48000,0,32000,48000,16000
1976,998,2025-03-27,2025-03,47,East,Consumer,Store,Keyboard,Technology,2,15,0,13000,1950,6400,11050,4650
1977,999,2024-08-26,2024-08,30,Central,Consumer,Online,Storage box,Office Supplies,5,10,0,13000,1300,6000,11700,5700
1978,1000,2024-02-12,2024-02,142,West,Business,Online,Storage box,Office Supplies,3,5,1,7800,390,0,0,0
1979,1001,2024-12-27,2024-12,139,East,Consumer,Online,Chair,Furniture,1,35,0,17000,5950,11000,11050,50
1980,1001,2024-12-27,2024-12,139,East,Consumer,Online,Monitor,Technology,1,0,0,24000,0,16000,24000,8000
1981,1001,2024-12-27,2024-12,139,East,Consumer,Online,Desk,Furniture,5,15,0,140000,21000,95000,119000,24000
1982,1002,2025-11-28,2025-11,107,South,Consumer,Online,Keyboard,Technology,1,5,0,6500,325,3200,6175,2975
1983,1002,2025-11-28,2025-11,107,South,Consumer,Online,Monitor,Technology,3,5,0,72000,3600,48000,68400,20400
1984,1002,2025-11-28,2025-11,107,South,Consumer,Online,Chair,Furniture,3,35,0,51000,17850,33000,33150,150
1985,1003,2024-10-28,2024-10,160,West,Consumer,Online,Monitor,Technology,1,5,0,24000,1200,16000,22800,6800
1986,1004,2025-08-28,2025-08,7,West,Consumer,Online,Chair,Furniture,2,25,0,34000,8500,22000,25500,3500
1987,1004,2025-08-28,2025-08,7,West,Consumer,Online,Monitor,Technology,1,0,0,24000,0,16000,24000,8000
1988,1004,2025-08-28,2025-08,7,West,Consumer,Online,Notebook pack,Office Supplies,1,0,0,1800,0,700,1800,1100
1989,1005,2024-08-17,2024-08,145,South,Business,Store,Storage box,Office Supplies,5,10,0,13000,1300,6000,11700,5700
1990,1005,2024-08-17,2024-08,145,South,Business,Store,Desk,Furniture,5,35,0,140000,49000,95000,91000,-4000
1991,1005,2024-08-17,2024-08,145,South,Business,Store,Notebook pack,Office Supplies,2,15,0,3600,540,1400,3060,1660
1992,1006,2024-09-06,2024-09,85,West,Business,Online,Chair,Furniture,3,0,0,51000,0,33000,51000,18000
1993,1006,2024-09-06,2024-09,85,West,Business,Online,Keyboard,Technology,4,10,0,26000,2600,12800,23400,10600
1994,1007,2024-12-26,2024-12,144,East,Consumer,Online,Storage box,Office Supplies,5,0,0,13000,0,6000,13000,7000
1995,1007,2024-12-26,2024-12,144,East,Consumer,Online,Keyboard,Technology,4,0,0,26000,0,12800,26000,13200
1996,1008,2024-05-08,2024-05,138,Central,Consumer,Online,Storage box,Office Supplies,2,15,0,5200,780,2400,4420,2020
1997,1008,2024-05-08,2024-05,138,Central,Consumer,Online,Notebook pack,Office Supplies,3,5,0,5400,270,2100,5130,3030
1998,1009,2024-03-24,2024-03,105,West,Business,Store,Chair,Furniture,2,0,0,34000,0,22000,34000,12000
1999,1009,2024-03-24,2024-03,105,West,Business,Store,Notebook pack,Office Supplies,1,0,0,1800,0,700,1800,1100
2000,1009,2024-03-24,2024-03,105,West,Business,Store,Keyboard,Technology,3,15,0,19500,2925,9600,16575,6975
2001,1010,2025-04-26,2025-04,191,Central,Consumer,Online,Desk,Furniture,4,0,0,112000,0,76000,112000,36000
2002,1011,2024-03-15,2024-03,34,West,Business,Store,Monitor,Technology,4,15,0,96000,14400,64000,81600,17600
2003,1011,2024-03-15,2024-03,34,West,Business,Store,Chair,Furniture,3,0,0,51000,0,33000,51000,18000
2004,1012,2024-12-10,2024-12,152,East,Business,Online,Desk,Furniture,4,25,0,112000,28000,76000,84000,8000
2005,1012,2024-12-10,2024-12,152,East,Business,Online,Storage box,Office Supplies,4,5,0,10400,520,4800,9880,5080
2006,1012,2024-12-10,2024-12,152,East,Business,Online,Monitor,Technology,2,0,0,48000,0,32000,48000,16000
2007,1013,2025-08-26,2025-08,131,Central,Consumer,Online,Desk,Furniture,5,15,0,140000,21000,95000,119000,24000
2008,1014,2025-04-09,2025-04,98,Central,Business,Store,Chair,Furniture,5,10,0,85000,8500,55000,76500,21500
2009,1014,2025-04-09,2025-04,98,Central,Business,Store,Notebook pack,Office Supplies,1,0,0,1800,0,700,1800,1100
2010,1015,2024-12-15,2024-12,13,Central,Consumer,Store,Monitor,Technology,3,0,0,72000,0,48000,72000,24000
2011,1015,2024-12-15,2024-12,13,Central,Consumer,Store,Keyboard,Technology,1,0,0,6500,0,3200,6500,3300
2012,1016,2024-10-11,2024-10,148,Central,Consumer,Store,Monitor,Technology,3,0,0,72000,0,48000,72000,24000
2013,1017,2024-10-07,2024-10,125,Central,Business,Store,Chair,Furniture,3,10,0,51000,5100,33000,45900,12900
2014,1018,2024-04-18,2024-04,60,West,Business,Store,Desk,Furniture,2,0,1,56000,0,0,0,0
2015,1019,2024-02-10,2024-02,139,East,Consumer,Online,Keyboard,Technology,1,5,0,6500,325,3200,6175,2975
2016,1020,2025-08-07,2025-08,110,South,Business,Store,Chair,Furniture,1,0,0,17000,0,11000,17000,6000
2017,1020,2025-08-07,2025-08,110,South,Business,Store,Keyboard,Technology,4,10,0,26000,2600,12800,23400,10600
2018,1020,2025-08-07,2025-08,110,South,Business,Store,Monitor,Technology,2,5,0,48000,2400,32000,45600,13600
2019,1021,2024-04-29,2024-04,91,South,Consumer,Online,Chair,Furniture,2,15,0,34000,5100,22000,28900,6900
2020,1021,2024-04-29,2024-04,91,South,Consumer,Online,Desk,Furniture,5,0,0,140000,0,95000,140000,45000
2021,1021,2024-04-29,2024-04,91,South,Consumer,Online,Monitor,Technology,3,0,0,72000,0,48000,72000,24000
2022,1022,2025-12-23,2025-12,134,Central,Consumer,Store,Notebook pack,Office Supplies,1,0,0,1800,0,700,1800,1100
2023,1023,2025-08-23,2025-08,97,South,Consumer,Online,Chair,Furniture,2,35,0,34000,11900,22000,22100,100
2024,1023,2025-08-23,2025-08,97,South,Consumer,Online,Monitor,Technology,4,5,0,96000,4800,64000,91200,27200
2025,1023,2025-08-23,2025-08,97,South,Consumer,Online,Keyboard,Technology,1,15,0,6500,975,3200,5525,2325
2026,1024,2024-08-07,2024-08,1,East,Consumer,Store,Keyboard,Technology,5,15,0,32500,4875,16000,27625,11625
